汉语,英语,概率
而又,and,0.5357079718031444
过后,after,0.5356275365701685
权作,makeshift,0.5355961392805249
军衔,rank,0.5355633444331807
不得不,to,0.5355616641304116
大叔,uncle,0.5355553527374812
工党,labour,0.5355534925212618
原以为,thought,0.535542034015436
可怕,terrible,0.5354964845336376
高,high,0.5354851296286776
州,state,0.5354167509450216
丑陋,ugly,0.5352731015930697
一家人,family,0.5352721920807656
雨衣,raincoat,0.535246608773742
某事,sth,0.535199905674086
教团,mission,0.5351815524035567
优劣,its,0.5351534193534999
同,with,0.5351122429937024
下属,department,0.5350988852505858
脂肪,fat,0.5349943163317346
夺过,him,0.5349880330922446
流式,bath,0.5349632565332182
外观,appearance,0.5349516492221937
裥,gather,0.5348547935272361
亚马孙河,amazon,0.5348064178745099
死人,dead,0.5347995242877944
装置,device,0.5347638867959209
镭,radium,0.5347454530643552
以西,west,0.5346704656192621
写道,wrote,0.5346330270588329
那首,the,0.5345740696404766
搬起来,up,0.5344708453734176
吊车,a,0.5344681427451019
温度计,thermometer,0.5344653641077642
蒸汽机,steam,0.5344587137915411
出口,export,0.534385588445587
纳粹,nazi,0.5343237906344005
一整天,day,0.5343209831839572
光和,and,0.5342951476088014
驱动器,drive,0.5342667595949293
驾驶,driving,0.5342031231491503
907,providence,0.5341937058845294
涌出来,issued,0.5341888067970345
族群,crowd,0.5341681841376174
岁月,years,0.5341345373324488
边界,border,0.5341229978597016
史册,history,0.5341026755084801
或者是,or,0.5341009462079715
铅制,rim,0.5340522510439816
荣获,won,0.5340375304054887
上岸,ashore,0.5339464577368703
短小,short,0.5339198353921524
剌,a,0.5339023971246979
小钱,a,0.53385816678379
人困马乏,exhausted,0.5338263060351534
汽船,boat,0.533787336139589
天主教,catholic,0.5337518471602163
电影放映机,projector,0.533747127866529
散热器,radiator,0.5336407812781938
香蕉,bananas,0.533622767506425
从没有,never,0.5336029510243026
猎犬,hounds,0.5335764714758762
三万,afford,0.533545485366422
磁场,magnetic,0.5335309108264178
实感,immediacy,0.5334127227785819
两枝,two,0.5334112557722277
闪族,semitic,0.5333268325706442
锄头,hoe,0.5332968929774028
有组织的,organized,0.5332524911607726
形势,situation,0.5332026199579613
完税,duty,0.5331090128551842
能不能,can,0.5330281670103801
老头,old,0.5330178636371395
垒球,baseball,0.5329776168795217
翎,the,0.5329465028449877
牛津大学,oxford,0.5328674891988516
大庭广众,public,0.5328593404471403
已被,been,0.5327673671452636
电力,power,0.5326726304739865
锭,such,0.5325899191672531
至于,as,0.5325205043620198
真假,is,0.5324590686435535
农民阶级,constituted,0.5322114707853887
一棵树,tree,0.5321917104384684
老年,old,0.5321869937142449
羸,gain,0.5321537760046908
掉进,into,0.5320762673885855
双亲,parents,0.5320592836835654
起飞,off,0.5320256295038139
头痛,headache,0.5319961831298005
合成纤维,synthetic,0.5319718736813284
电话号码,number,0.5319247210763214
车运输,trucker,0.5319130439061586
理算,settlement,0.5318508164191111
花纸,sticker,0.5318051424072164
胶粘,sticker,0.5318051424072164
满了,with,0.531793376603799
背到,humped,0.5317528632635223
后,after,0.5317053709856537
敌方,enemy,0.5316805146710389
心理学家,psychologist,0.5316339850226272
特洛伊,troy,0.5315907451711928
做成,made,0.5314980166031359
一百万,million,0.5314807423512249
捕手,catcher,0.5314011101594374
统计,statistics,0.5312976664296314
镑,ê,0.53119025358725
件,a,0.5311723857280288
内阁,cabinet,0.5311162473003926
诗,poem,0.5310950143868577
慷慨的,generous,0.5310890205212189
傻瓜,fool,0.5310697796814574
领导者,leader,0.5310426673135604
图解,illustration,0.5309536787675219
女主人,hostess,0.5308773961371942
嘿,hey,0.5308050912082628
20,twenty,0.5307361247450638
年青,young,0.5307286328138254
形象,image,0.5305900665385755
轻微,slight,0.5304639210123707
理查德,richard,0.5303835491676376
二价,valence,0.5303648258190433
那次,the,0.5303423198220814
噢,oh,0.5303352521944849
查,charles,0.5302959118485571
计算器,calculator,0.5302651951381113
乔丹,jordan,0.5301866044768814
好人,good,0.5301334180951153
银行家,banker,0.5301035479478442
正电,positive,0.5300858948202859
一九六五年,on,0.529985829171998
悠久,long,0.5299584462036135
规则,rules,0.5299219929807601
读的,read,0.5298355958570853
微生物,microorganisms,0.5297868426880602
对话体,dialogue,0.5297499361656438
大会堂,hall,0.5297359680484859
小刀,knife,0.5296784617591037
滑铁卢,waterloo,0.5296677015308638
今年,this,0.5295992286766121
辐射,radiation,0.5294971678021081
英雄,hero,0.5294779576465704
待会儿,later,0.5294743224632014
矫饰,pretentious,0.5294511051841027
她却,she,0.5294412371423166
知名人士,figure,0.529438736387673
克里特岛,crete,0.5294114053966341
新车,new,0.529378420772988
这张,this,0.5293452739911192
伸出,out,0.5292756863097305
糖霜,icing,0.529231439942679
手指,finger,0.5291491154935487
而是,but,0.5291187915026115
尤其在,especially,0.5289387994556559
膝关节,the,0.5289157013629021
年长,older,0.5288989032095013
曲柄,crank,0.5288645189931059
钉子,nail,0.5287983794748403
篮球,basketball,0.5287703556161636
战时,war,0.5287327215462582
向右,right,0.5286846894687721
作物,crops,0.5286397534451663
结论,conclusion,0.5285754061586476
毛衣,sweater,0.5284520180045894
她还,she,0.5283395582245635
亲口,himself,0.5282807906443859
奖学金,scholarship,0.5282782601077366
一封信,letter,0.5281968245238928
前夫,her,0.5281882811828066
保险,insurance,0.5281502322261316
舌,tongue,0.5280584041379884
上诉,appeal,0.5280539633882847
65433820,give,0.5280280347218491
野心,ambition,0.5280278412639423
三角帆,jib,0.5280200413773259
参议员,senator,0.5279294506312542
法案,bill,0.5278846247988958
还记得,remember,0.527844215706795
玻璃体,vitreous,0.5278034549161573
茸毛,fluff,0.5277733413860992
特别是,especially,0.5277453826085331
往往,often,0.5277191517133187
那辆车,car,0.5277044668208866
有趣,interesting,0.5276721886120948
邪恶的,evil,0.5276423859687166
娇养,pampered,0.5275782725398188
十支,smokes,0.5275466706843333
阴部,the,0.5275373321619563
尖,a,0.5275247677570158
牛皮,rawhide,0.5275165409659512
德国,german,0.5275096672307032
先天性,congenital,0.5274817372397396
蜜月,honeymoon,0.5274479889638143
较大,larger,0.5274046679551804
建立在,on,0.5274025312999324
目的地,destination,0.5273938962400929
乐谱,music,0.5273480781218954
挽救,save,0.5273426807056809
至少,least,0.527294620810793
而过,the,0.5272872013050129
缎子,satin,0.5272479541553633
但有,but,0.5272027977773355
怎么能,how,0.5271799863158723
四等,make,0.5271787040518315
女神,goddess,0.5271029860756457
反应堆,reactor,0.5270304254847272
电台,radio,0.5270077777898767
拳击手,boxer,0.5270009021157527
小曲,a,0.526896313465478
永无止境,endless,0.5268757041231185
来源,source,0.5268192012837724
做些,do,0.526814792004792
浆细胞,of,0.5267362064618267
否则,or,0.526708177709912
530,residential,0.5266984876225747
箱子,box,0.5266411850739581
好几次,several,0.526629545367706
浪漫,romantic,0.5265494101019025
1275,haste,0.5265297275548522
喃喃地,mumbled,0.5265185226776572
遇害身亡,murdered,0.5265086540737237
沉积,deposited,0.5264986004839336
给它,it,0.5264759376646106
发在,hair,0.5264446908503386
外祖母,mother,0.5264224589815397
叛军,rebels,0.5264034436359522
陆界,solid,0.5263502169292626
牙根,root,0.5261728441249683
抽牌,draw,0.5261278563194575
浮士德,faust,0.5260429114229622
两项,two,0.5260306193670441
玫瑰,roses,0.5259621024909634
改编为,for,0.5259541697560806
那一天,day,0.5257367476743471
地面,ground,0.5256576877025128
真妙,terrific,0.5255082196004512
蒸汽,steam,0.5255078072909262
想象力,imagination,0.5254863226805634
祸事,has,0.5254629170996827
等分,equal,0.5254452642777224
天文学,astronomy,0.5253800437829614
盛菜,serve,0.525342253874853
西印度群岛,west,0.5251776808716695
老人,old,0.5251391630251221
茎,stem,0.5251223173148091
遮得,blotting,0.5250480939973884
睡着了,asleep,0.5249939983118117
孀妇,has,0.5249235733443843
一热,up,0.5249185329556307
梦中,dream,0.5249157409643121
发梢,ends,0.5248692599971332
里的,in,0.5248606556719807
冷得,cold,0.5248395172649424
水壶,kettle,0.5247756616077767
理科,science,0.5247425550516807
一大步,step,0.5246242116028503
欧洲人,european,0.5245719274256756
到,to,0.5245519502176448
死刑,death,0.5244948042472733
杀戮,slaughter,0.5244740192169085
花岗岩,granite,0.5244255538401945
牙,teeth,0.5243902854248862
晚饭,dinner,0.5243734134667875
弑,commits,0.5243465345206046
第二名,second,0.5242868226501961
小于,than,0.5242471251712741
黑板,blackboard,0.5242182665210575
链条,chain,0.5241560786444308
点亮,lit,0.5241435818989154
福克斯,fox,0.5241109754201845
或能,or,0.5240991249006914
风筝,kite,0.5240825901006526
家里,home,0.524068325712845
敌视,hostile,0.5240206757412691
两块,two,0.5240174291487797
报盘,offer,0.5239673750046868
外孙女,daughter,0.5238881498663894
乡,country,0.5237914227407665
教学法,pedagogy,0.5237704513632657
世上,world,0.523765514600532
想像力,imagination,0.523727054775784
考古学家,archaeologist,0.523717668563019
雇佣军,mercenary,0.5237158993114824
青年,young,0.5236921900920024
水里,water,0.523689475593568
湖上,lake,0.5235807955706231
宾馆,hotel,0.5235375678478071
披了,her,0.5234902481320931
什么时候,when,0.5234526329680218
局势,situation,0.5234393222612431
王国,kingdom,0.5234039752321273
床垫,mattress,0.5233774360237906
该剧,play,0.5232584521580145
火车站,station,0.5232566413092034
权威,authority,0.5232439537794807
不自然,wooden,0.5232304626711337
地窖,cellar,0.523050568706915
纽卡斯尔,newcastle,0.5230464882690649
被执行,executed,0.5229281090406497
键控,keyed,0.5228842978485634
现任,present,0.5228800395658019
缅甸,burma,0.5228724586553345
machine,machine,0.5228451495265308
中学,school,0.522781123334869
翻了一番,doubled,0.5227466577645669
开往,for,0.5227399963740085
如用,as,0.5226523683107646
卵黄,yolk,0.522552746347661
加拿大人,canadian,0.5225393990839774
往,the,0.522500857480697
磷肥,compounds,0.5224591458337942
旧的,old,0.5223702082884444
角落,corner,0.5223375656305341
架,a,0.5223193546304853
海草,seaweed,0.52230908672699
北美,north,0.5222544440798548
蜱,ticks,0.522177353663405
大脑,brain,0.5220973674316495
文科,liberal,0.5220487162219254
五头,rulers,0.5220373790663712
吊桶,buckets,0.5220366605109318
鸻,any,0.5220139109026846
较好,better,0.522008612499993
能为,can,0.5219762478368234
正义,justice,0.5219683274265793
麦克风,microphone,0.5219642611723133
扬言,threatened,0.5219589963282579
度上,in,0.5218947916728811
恐怖分子,terrorists,0.5217773520889553
直陈,indicative,0.5217089697963717
昨夜,night,0.5216874779596782
来自于,from,0.5216654627971034
多条,more,0.5216491002913171
工业区,industrial,0.5216481728099585
电传,telex,0.5216479149121136
这些,these,0.5215419895521808
将门,door,0.5215333470889998
松散,loose,0.5214766970922233
干净,clean,0.5214683141560909
秒针,hand,0.5214429359830945
枝节,nonessentials,0.521387184560245
送洗,laundry,0.5213025713378853
神枪手,crack,0.5212864892090544
何时,when,0.5212501485403783
拟态,simulate,0.5212390987714551
灵长目,primates,0.5212386016112109
饭前,before,0.5211476609669631
养料,a,0.5209530141602831
st,pitchers,0.5208560701168126
英寸,inches,0.5208337683114557
术,of,0.5207964949313734
封在,lodged,0.5207878447354594
高的,high,0.5207438045789562
堵上,fill,0.5207189876532498
骀,wound,0.5206983168964123
插入物,insert,0.5206158404909665
茅舍,roughly,0.5206041871021511
大娘,aunt,0.5205853516719328
电子学,electronics,0.5205803207972298
钥匙孔,keyhole,0.5204996051831595
玩具,toy,0.5204974956436696
老是,always,0.520417269026537
北面,north,0.5204045677910993
脸孔,face,0.5203797203651045
塔,tower,0.520341337296556
武力,force,0.5203059363092912
腿部,leg,0.5202844894603661
浑噩,an,0.5202347363504328
必须,must,0.5200614069848504
河上,river,0.5200557589804168
电视台,television,0.5200305691127082
穆,as,0.5199615279526814
白兰地酒,brandy,0.5199389690757107
雪茄烟,cigar,0.5198999323659208
加压,pressure,0.5198431583441947
穆斯林,moslem,0.5198085238177607
植物,plant,0.5197930162046523
政坛,politics,0.5197772230943986
缝纫机,sewing,0.5196821188364279
台式,desktop,0.5196688806226187
蚂蚁,ants,0.5196321109321574
马车,carriage,0.519534332285325
新产品,new,0.5194889072640742
戏院,theater,0.5194877464608243
警察局,police,0.5194817415120632
如饥似渴,voracious,0.5194244757233001
厨子,cook,0.5194063981828423
谚,a,0.5194032663181538
塑料袋,plastic,0.5194024161043739
朱诺,juno,0.5193734974609215
勃,bob,0.5193633769708802
裸女,nudes,0.5193458619671975
凯特,kate,0.5192708415312162
莱茵河,rhine,0.5192306580366166
铁的,iron,0.5191715177957087
住校,out,0.51915870217807
小,small,0.5191208394926916
纺,cotton,0.5191003566279463
长毛绒,plush,0.5190705877552285
场所,place,0.5190702923452635
半白,was,0.5190581270005438
办事员,clerk,0.5190199370680019
贝克,baker,0.5189817293691595
夏至,june,0.5189433028823515
登山运动,mountaineering,0.5189422789626067
老兵,old,0.5189138973556067
腓尼基,phoenician,0.5189032742659987
DDT,ddt,0.5188843834343504
百老汇,broadway,0.5188629271424128
肾,kidney,0.5188121590460901
塞进,into,0.5186807687436964
云层,clouds,0.518668211664003
黄疸,jaundice,0.5186021378488201
回程,return,0.5185940764244679
江轮,riverboat,0.5184562369293639
如山,mountain,0.5184543754939157
苹,apple,0.518399546330031
贪多,all,0.5183583673656785
树下,under,0.5183468000266899
数目,number,0.5183360162610807
动物学,zoology,0.5183263343718993
现存,existing,0.5182952020846759
小山,hill,0.5182840299233282
往南,southbound,0.5182547508607482
无家可归,homeless,0.5181774309296487
鸡,chicken,0.5181727286255867
跟,with,0.5181199619712608
冰上,ice,0.5180968850642448
南斯拉夫,yugoslavia,0.5180278339381933
控制权,control,0.5180127374812713
慢,slow,0.5179905782141075
明年,next,0.5179360957270649
侍者,waiter,0.517787968117574
面积,area,0.517787247781017
金牌,medal,0.5176956711833156
喜欢,like,0.5176394436740469
小路,path,0.517611349707151
叟,chaucer,0.5176009238590763
湍,current,0.5175734299805692
