汉语,英语,概率
早些,early,0.34999101658271525
俩,two,0.3499620748509312
一年内,year,0.3499598646620886
随手,on,0.3499466919864425
规规矩矩,keep,0.3499228190996616
有夫之妇,woman,0.34991434313614556
不认,had,0.349893813641111
健忘,forgetfulness,0.3498808781970656
更重,important,0.3498721676890374
撤军,pullout,0.34985149881653926
堂而皇之,state,0.3498466121433342
易,easily,0.3498394359946125
先点,light,0.3498351332967786
捷克斯洛伐克,czechoslovakia,0.3498239785486425
会使,will,0.34981867056721416
井喷,an,0.3498147018746649
人多势众,numbers,0.34977164606444955
计划表,schedule,0.34976008157396
以至于,that,0.3497491143768689
茄子,egg,0.34971860298740604
传到,to,0.3496837371362606
上了,the,0.3496467221647016
围上,extent,0.3496430896895403
勘探者,prospectors,0.34963761396913423
罪名,charge,0.34962596427757986
五万元,yuan,0.34961845010514997
轻闲,show,0.34961832803897513
存储单元,storage,0.34960932438174075
台座,reposes,0.34960766405656085
尚未,not,0.3496004678648201
热水澡,hot,0.34959953499928287
倒刺,barbed,0.34957574433708266
进行曲,march,0.34956967330277644
尚能,was,0.34956555779068665
社友,fraternity,0.34956501389181555
多少个,many,0.3495581542200547
讲解,explained,0.34955220497185524
将其,the,0.3495491676590271
天鹅座,cygnus,0.34954155555106525
解决办法,solution,0.34953788102773836
怎么回事,what,0.34952588838863896
周边,shantytown,0.3495039696608235
一队,of,0.3495005840833653
药物学,effects,0.3494905195359507
野味,flesh,0.349479584854317
患,with,0.34947439014361065
源,source,0.3494715593424763
遗传学家,genetics,0.34946270330140466
偷税漏税,tax,0.34942058349240257
捅了,a,0.3494203706959393
莱顿,singleton,0.3493870505882586
嘲,punctuated,0.3493724245757929
170,short,0.34936089106328955
待人接物,as,0.34936079385922303
证书,a,0.3493501793789336
干练地,very,0.34934750816994603
避难,sanctuary,0.34932844897683846
决赛,final,0.34932293448901536
移转,transmitted,0.34931513018157956
伤残,injury,0.34931112872523745
会赢,win,0.3492918759215144
卡罗,carol,0.3492725247941974
印刷机,printing,0.34924334696599585
坠入,spiraled,0.3492264136036603
点名,roll,0.34922505488312594
正着,just,0.34922414438708405
扩张,expansion,0.34921785191157684
三角裤,briefs,0.3492159477240059
台球,billiards,0.3492111213643517
活着,alive,0.34918814494338735
证券交易所,exchange,0.34918648291271365
安全门,emergency,0.3491722283371874
家里人,family,0.3491620333815416
立时,providing,0.3491582689818258
优良,good,0.3491491889673439
西班牙人,spaniard,0.34913892389953916
对位法,specialist,0.34912192398507763
跑道,track,0.3491200617114601
烹,cooking,0.3490936223530017
经度,as,0.34907497183849745
捕鱼,fishing,0.3490633468675566
扑,at,0.34906326199052334
点钟,o,0.3490370345067153
内含,containing,0.34903652853971684
挪,move,0.34901907378040015
80,eighty,0.3490136031740823
用以,to,0.3490060515892344
揉成一团,up,0.34900510086241243
法规,law,0.3489990954680709
本月,are,0.3489943682152574
共同市场,market,0.3489931503067412
巫术,witchcraft,0.348986457101333
一下儿,broke,0.3489791713018954
未婚妻,fiancee,0.3489788669338237
鲁宾逊,robinson,0.34897024927823866
设计图,plans,0.3489683010568196
多节,knots,0.3489504846925284
1857,and,0.34894337911674844
不能,can,0.34893774745534883
义大利式,favorite,0.3489111989525326
慈善,charitable,0.3489073660040431
坡向,coast,0.34890643375897185
卧床,bed,0.34889951636105715
注文,critical,0.34887837665545657
处理系统,system,0.3488779832512138
墙纸,over,0.34886514733549495
游击手,shortstop,0.3488564501073222
四码,take,0.3488522288290547
同姓,same,0.34883894051781594
养蜂场,keeps,0.3488314834705301
耳边,ears,0.348788506467068
双星,double,0.34878668296344445
紧的,tight,0.3487786857700953
南方人,south,0.34877252712904905
调轻,trace,0.3487551947751903
充满活力,vigor,0.34874827692724064
客运,passenger,0.3487392096508572
生物学家,biologist,0.34872981029906763
股份,share,0.34872162193222817
布满,with,0.3486873469829405
一片片,into,0.3486557601350372
计算机辅助教学,computer,0.3486499145036821
编造,up,0.3486333006394282
浴疗学,baths,0.34862972907987183
子时,when,0.3486242648308465
结缔组织,connective,0.3486232920976589
郡,county,0.3486114620663711
颠倒,reversed,0.3485566331138526
良田,fields,0.34852421256595634
太的,mrs,0.34852400547522533
成书,book,0.3485115246307958
选段,musical,0.34850904930449433
满面春风,happiness,0.34848556866251423
欢悦,happiness,0.34848556866251423
正好,just,0.348483080787031
劳动管理,labor,0.34847968362293635
波尔多,west,0.34847067015966254
卧病在床,bed,0.3484535997227193
倾向,to,0.34841282236801896
欺骗者,cheats,0.3483921765484127
爆炸性,explosive,0.34839215315294136
就问,ask,0.3483917940837826
歌喉,voice,0.34838132090332835
份额,share,0.3483617482328358
位标,coordinate,0.3483574445362847
强力,power,0.34833957748870487
十六日,on,0.34832644410680413
二十七日,on,0.34832644410680413
都市,cities,0.3483122383541473
搞什么,what,0.3483072307135856
爱滋病,aids,0.3482917520339276
紫罗兰,smells,0.34828426463114603
二级,of,0.3482769558480438
秋千,contrived,0.34827271419036676
某种意义,sense,0.3482614924888964
铁圈,iron,0.34825630906735683
公用事业,utility,0.34824477294043454
中学毕业,school,0.34822777828045864
手杖,stick,0.34822425168366883
公共开支,public,0.3482234570526325
闻到,smell,0.3482172097358848
烂泥,mud,0.34821631197035446
满屋,houseful,0.34821527940206815
下过,it,0.34820616399889953
精神恍惚,be,0.34816894214342964
代,for,0.34816438327232235
萧,shaw,0.3481615791968273
佳,be,0.34816014594085287
圣灵,spirit,0.3481507796018773
手提,hand,0.34814678883245476
下游,down,0.34811473615798083
有分寸,measure,0.34810485478529174
丢饭碗,job,0.348100896241552
击毁,out,0.3480971496387906
识字,read,0.34806994153693
飘进,through,0.3480654825740179
胶层,coating,0.34806431325579007
附件,accessories,0.3480580968665278
敬启,sincerely,0.3480499879169651
角色,role,0.34804385267887766
射,shot,0.34802322809936687
逐渐,the,0.34801531031432537
机车,locomotive,0.3479602805927486
拇指,thumb,0.34795598348569534
事变,happening,0.34795351087261117
超然,apart,0.3479520292262783
垂挂,flowed,0.3479428823506079
飞跑,as,0.34792778770747196
判断,judgment,0.3479263462903336
尖儿,nib,0.34790386514002775
耳目,except,0.3478951362175174
转变为,into,0.3478860674802341
伺机,at,0.3478614783313757
相违,contrary,0.34785469061228697
洗去,from,0.34784189765599927
早班,early,0.34783591466592534
盐析,salted,0.347833265412273
政治经济学,economy,0.3478299396559944
一扣,his,0.3478290829482225
死死,like,0.34782113370330636
监督,supervision,0.34779553681409997
18,eighteen,0.34779275444389923
采取措施,to,0.3477670922891393
泪花,brought,0.347746933241069
住上,living,0.34774602252915304
演过,stages,0.34773314925345195
数据项,data,0.34773115790146997
一个中国,chinese,0.3477297902915725
那麽,so,0.3477255575205754
字条,note,0.3477171395717388
踢进,scored,0.3477039874060937
反过来,on,0.34770145433849947
护,a,0.3476936688858712
诚信,faith,0.3476882267973979
下端,foot,0.34766834379315986
结果表明,the,0.34766038703560875
谓,digestion,0.34765327982674504
牵着,by,0.34765268187454534
受尽,martyr,0.34764571090141994
批处理,batch,0.34764501801745523
她来,she,0.3476435519777389
刹车,brakes,0.34763904209124485
阵亡者,those,0.34761749362741884
帽沿,brim,0.34760894341993426
一时冲动,impulsive,0.3476062752725816
紧身,a,0.34759621994956547
南卡罗来纳州,carolina,0.3475909324184583
英联邦,commonwealth,0.3475893218694583
出价,bid,0.34754500291332757
烧煤,coal,0.3475306149489144
无声,silent,0.3475198376036714
哈里发,islamic,0.34751565082574093
战场,battle,0.3474989390226685
牵线,wires,0.34749156713459706
使用者,users,0.34748817193399806
四面八方,all,0.34748592181338406
天上,sky,0.347475108159883
无过,blame,0.34745559764400863
黑压压,loomed,0.3474466674362906
大男人,large,0.34743755328427556
戴帽子,hat,0.3474231300043271
静静,still,0.3474182427867968
委托书,requisition,0.3474073417777342
教务长,dean,0.34740145416288204
箔,foil,0.34738331040370496
墙边,banked,0.34737001894119574
新牌,receiving,0.347352152769067
壮的,strong,0.34734386226466823
笔直,straight,0.34734249432725395
请安,shampoo,0.34733948697091355
化时,when,0.3473344224225409
两边,side,0.34727921114227295
不可能性,improbable,0.34726296124817385
垄断,monopoly,0.34725783654985154
新纪元,new,0.3472502390508298
词语,words,0.3472350232541506
最早,earliest,0.3472348103684132
饶恕,forgive,0.34721052991941703
添加,of,0.34719826807052173
公墓,cemetery,0.3471512615152911
没数,puzzled,0.34712060720189314
多产,producing,0.34709633647902277
开路人,blazes,0.34705530327050327
南非共和国,republic,0.3470536677508204
不良影响,evil,0.34702180265076626
渡运,to,0.3469773974998569
设了,laid,0.346976049203382
威士忌酒,whiskey,0.3469654472413689
摄影师,photographer,0.34694732056223604
胭脂红,vivid,0.346941322382599
烈到,vivid,0.346941322382599
待你,you,0.3469394106147597
跌入,fell,0.3469372383747875
踢,kicked,0.34693098949785145
增,increase,0.3469238022538742
布朗宁,browning,0.3469195719609618
运走,bear,0.3469192788830685
短笛,pitched,0.3469154636853951
诺亚,noah,0.34691364492734506
姿势,a,0.34690983625817556
砾石,gravel,0.3469064595057052
苦力,unskilled,0.34690435975662975
双桅,brig,0.34689287906921296
记好,marked,0.3468798562704875
夹心,into,0.34687339394510164
过夜,night,0.34685900054903973
很容易,easily,0.3468368706506012
烧水,stewing,0.3468280100066021
不一会儿,soon,0.3468130921677966
夷为平地,leveled,0.3468051964812704
乐者,tells,0.34680465362410107
愚笨,clumsy,0.3468010803528017
蟑螂,cockroach,0.3467970429572486
雨前,before,0.34677571225425946
比率,ratio,0.34677569834444555
很慢,slowly,0.34677264277639086
OR,both,0.34676807954060657
粘度,viscosity,0.34676472577584944
娇揉造作,believe,0.34676064313795
推推搡搡,a,0.34674143638611704
搅,up,0.34673094288492345
铿锵声,resonant,0.346727544287466
膝上,lap,0.3467228891797314
重量单,differing,0.34669976064004226
拾起,up,0.34669699678695154
极大值,maximum,0.3466831382556013
盛,a,0.3466783432772442
觅,for,0.3466666200665827
不掉,can,0.34666115662743463
蜿蜒,through,0.3466395968242549
填满,fill,0.3466255988506449
信任,trust,0.34659460426353167
送行,off,0.3465896714307943
结的,the,0.34658472518843186
剪子,scissors,0.34653827663663356
乘以,by,0.3465367191336069
的,the,0.3465357219959335
锰矿,manganese,0.3464918204090867
更为重要,became,0.34649028897328116
新时代,new,0.3464683771677326
法律系,law,0.3464636405991317
竞技,an,0.3464507706445074
抽打,on,0.3464234220051714
松鼠,squirrel,0.3464143416255898
这大,big,0.346412787724314
肿,swelling,0.34640194216326264
出走,went,0.3463989987953127
评议会,composed,0.34639388399230275
遮蔽物,shelter,0.34639103487594713
贵国,your,0.3463844325096416
同当,six,0.3463736441320644
谁将,who,0.3463505261700532
短缺,shortage,0.3463439047281315
逃亡者,fugitive,0.34634057856663814
私章,on,0.346339131000429
有益,good,0.3463315458213479
锥形,cone,0.34630283731954087
爆炸声,by,0.34628495158966477
论说,was,0.34627121724897947
曲轴,described,0.34626887777249055
八年,eight,0.3462679409384941
棋子,piece,0.34626500305655217
条件,condition,0.34625174288809596
近于,attached,0.3462435479793632
充其量,at,0.34623990331560967
社会群体,affiliation,0.346234239269694
濒死,dying,0.3462322446574386
保险丝,fuse,0.346204053531391
绕,around,0.3462011332986908
倒回去,back,0.34617733694371555
肉类加工厂,meat,0.3461708368852225
居住,a,0.3461673206514878
种概念,idea,0.34616597662268067
地区,area,0.3461599553024648
当面,face,0.34615089232144003
困惑不解,puzzled,0.34612084370974744
U,bend,0.3461128807954047
河曲,bend,0.3461128807954047
临死前,death,0.34611161649686983
终生,life,0.3460837919922844
喷嚏,sneezing,0.3460799216220415
枝杈,branches,0.3460727241441382
WilliamLow,william,0.3460576469071746
配克,approximately,0.3460507345728457
呼吸,breath,0.3460439151993312
无差别,qualities,0.3460400240833701
在上面,on,0.34602171643432944
乐师,musician,0.3459927912833209
勿庸置疑,regarded,0.34593449817115446
研究院,academy,0.34591772389049924
院士,academy,0.34591772389049924
大的,large,0.34590157721001735
如被,as,0.34589743844730925
都安,order,0.34589359478791754
吃饭,dinner,0.3458837922782632
盈,the,0.3458829506174083
验明,identification,0.34587433244227844
尸骨,bones,0.34586324413786634
来访者,visitors,0.345862990872042
哪只,which,0.3458628056960275
吠,bark,0.345826042739542
飞进来,flew,0.3458256987761255
207,on,0.3458255235051638
息息相关,interested,0.34580998212101405
卖国贼,traitor,0.34579777293943226
写信,write,0.3457753167801263
数不尽,incalculable,0.3457657127077429
款项,to,0.34576116832914205
多样的,colorful,0.345760356236312
找寻,for,0.3457457985842757
双,pair,0.3457286038673323
行政区划,division,0.34572651370885793
续篇,appended,0.3457241270229727
关键是,key,0.3457171046757281
填补,fill,0.3457155842440159
画稿,fill,0.34569396419491033
湿气,moisture,0.34567604001669655
预兆,a,0.3456744448604316
做零工,jobs,0.34566136819764115
胶囊,capsule,0.34565625564217006
军火,s,0.3456438397396515
反射,a,0.3456344553783827
好好,good,0.3456277081908062
榜样,example,0.3456249430654522
斯德哥尔摩,stockholm,0.3456209952352028
啄痕,stroke,0.3456103923507339
证者,warrant,0.34560672193615244
已知,known,0.34560449487854195
背对,showing,0.34559086672406536
任何事情,anything,0.3455752174302172
羊皮,sheepskin,0.34554159750774055
Word,word,0.3455326365271459
壁炉,fireplace,0.34550222270058656
珀金斯,perkins,0.3454995594576834
